,RAh,RAm,RAs,DECsign,DECd,DECm,DECs,Catalog,Type,RA/deg,DEC/deg
7296,15.0,8.0,27.36000000001127,+,54.0,15.0,7.200000000008799,GKCBR23,FRII,227.11400000000003,54.252
7297,13.0,11.0,8.64000000001269,+,27.0,27.0,57.60000000000389,GKCBR23,FRII,197.78600000000003,27.466
7300,9.0,58.0,41.52000000001024,+,60.0,13.0,40.800000000005525,GKCBR23,FRII,149.67300000000003,60.228
7305,13.0,37.0,29.280000000014468,+,48.0,18.0,21.599999999990587,GKCBR23,FRII,204.37200000000004,48.306
7307,14.0,18.0,45.8400000000087,+,40.0,32.0,5.999999999987722,GKCBR23,FRII,214.691,40.535
7308,8.0,7.0,8.640000000007149,+,33.0,27.0,17.99999999999386,GKCBR23,FRII,121.78600000000002,33.455
7309,10.0,52.0,53.04000000001025,+,48.0,26.0,34.799999999992224,GKCBR23,FRII,163.22100000000003,48.443
7311,15.0,35.0,1.200000000009993,+,55.0,36.0,50.39999999998997,GKCBR23,FRII,233.755,55.614
7318,9.0,56.0,51.60000000000636,+,28.0,31.0,40.79999999999529,GKCBR23,FRII,149.215,28.528
7320,9.0,18.0,59.5200000000024,+,55.0,19.0,19.200000000009823,GKCBR23,FRII,139.748,55.322
7325,11.0,45.0,43.4400000000096,+,49.0,46.0,8.399999999994066,GKCBR23,FRII,176.431,49.769
7327,11.0,9.0,52.08000000000993,+,37.0,38.0,45.60000000000287,GKCBR23,FRII,167.467,37.646
7329,11.0,21.0,26.4000000000118,+,53.0,44.0,56.40000000000839,GKCBR23,FRII,170.36000000000004,53.749
7334,11.0,45.0,30.960000000004584,+,31.0,33.0,35.9999999999954,GKCBR23,FRII,176.379,31.56
7336,17.0,5.0,6.480000000006214,+,38.0,40.0,37.19999999999857,GKCBR23,FRII,256.277,38.677
7339,13.0,50.0,13.68000000000862,+,28.0,16.0,44.39999999999969,GKCBR23,FRII,207.557,28.279
7341,11.0,0.0,1.9200000000125783,+,30.0,27.0,43.19999999999908,GKCBR23,FRII,165.00800000000004,30.462
7342,15.0,31.0,25.44000000000977,+,35.0,33.0,39.5999999999998,GKCBR23,FRII,232.856,35.561
7343,11.0,44.0,27.120000000008417,+,37.0,8.0,31.20000000001085,GKCBR23,FRII,176.11300000000003,37.142
7345,13.0,4.0,28.800000000008765,+,53.0,50.0,2.40000000001146,GKCBR23,FRII,196.12,53.834
7346,13.0,42.0,51.60000000000935,+,31.0,10.0,51.60000000000338,GKCBR23,FRII,205.715,31.181
7348,8.0,19.0,47.52000000000351,+,52.0,32.0,31.20000000000573,GKCBR23,FRII,124.948,52.542
7350,14.0,57.0,53.76000000001071,+,28.0,32.0,20.40000000000532,GKCBR23,FRII,224.474,28.539
7351,14.0,37.0,41.28000000000995,+,45.0,23.0,34.800000000002456,GKCBR23,FRII,219.42200000000005,45.393
7353,13.0,35.0,34.560000000011115,+,48.0,7.0,40.80000000000041,GKCBR23,FRII,203.89400000000003,48.128
7354,13.0,21.0,21.36000000001076,+,42.0,35.0,16.80000000000348,GKCBR23,FRII,200.33900000000003,42.588
7359,10.0,27.0,32.88000000000821,+,48.0,17.0,5.999999999987722,GKCBR23,FRII,156.88700000000003,48.285
7362,10.0,18.0,31.440000000010286,+,46.0,9.0,18.000000000004093,GKCBR23,FRII,154.63100000000003,46.155
7364,11.0,44.0,34.560000000012394,+,37.0,10.0,15.599999999997747,GKCBR23,FRII,176.14400000000003,37.171
7377,12.0,7.0,21.12000000000577,+,51.0,1.0,15.600000000002863,GKCBR23,FRII,181.838,51.021
7387,9.0,11.0,53.520000000012544,+,37.0,24.0,14.400000000012485,GKCBR23,FRII,137.97300000000004,37.404
7388,14.0,12.0,25.20000000000905,+,41.0,52.0,19.19999999999959,GKCBR23,FRII,213.105,41.872
7400,9.0,58.0,58.08000000000362,+,28.0,19.0,8.399999999996624,GKCBR23,FRII,149.742,28.319
7402,11.0,11.0,31.680000000010157,+,35.0,40.0,44.40000000000737,GKCBR23,FRII,167.88200000000003,35.679
7406,15.0,47.0,30.72000000000898,+,52.0,52.0,55.19999999999243,GKCBR23,FRII,236.878,52.882
7410,12.0,49.0,5.040000000006586,+,23.0,55.0,12.00000000000614,GKCBR23,FRII,192.271,23.92
7416,10.0,58.0,58.80000000000834,+,43.0,1.0,22.800000000011664,GKCBR23,FRII,164.745,43.023
7419,15.0,56.0,19.68000000000828,+,51.0,18.0,50.400000000000205,GKCBR23,FRII,239.082,51.314
7420,13.0,5.0,51.84000000000921,+,36.0,22.0,51.60000000000082,GKCBR23,FRII,196.466,36.381
7424,11.0,44.0,3.840000000002988,+,44.0,0.0,21.60000000000082,GKCBR23,FRII,176.016,44.006
7427,10.0,12.0,15.84000000000529,+,29.0,49.0,1.200000000000614,GKCBR23,FRII,153.066,29.817
7429,8.0,21.0,33.84000000000938,+,47.0,2.0,34.79999999999734,GKCBR23,FRII,125.39100000000002,47.043
7432,16.0,20.0,46.5600000000066,+,43.0,9.0,10.799999999995292,GKCBR23,FRII,245.194,43.153
7433,13.0,51.0,17.760000000012752,+,64.0,9.0,35.99999999998772,GKCBR23,FRII,207.82400000000004,64.16
7434,11.0,58.0,12.960000000008591,+,30.0,6.0,25.199999999997544,GKCBR23,FRII,179.554,30.107
7443,14.0,10.0,30.720000000007275,+,63.0,19.0,1.200000000000614,GKCBR23,FRII,212.628,63.317
7446,10.0,11.0,45.36000000000385,+,46.0,28.0,19.200000000004707,GKCBR23,FRII,152.939,46.472
7449,17.0,18.0,32.88000000000693,+,32.0,49.0,1.200000000000614,GKCBR23,FRII,259.637,32.817
7451,8.0,13.0,43.68000000000521,+,52.0,57.0,39.59999999999468,GKCBR23,FRII,123.432,52.961
7457,12.0,0.0,59.76000000000781,+,31.0,33.0,57.59999999999621,GKCBR23,FRII,180.249,31.566
7461,8.0,12.0,59.52000000000368,+,32.0,43.0,4.800000000012688,GKCBR23,FRII,123.248,32.718
7463,11.0,18.0,12.240000000006006,+,53.0,19.0,44.40000000000225,GKCBR23,FRII,169.55100000000002,53.329
7469,14.0,56.0,4.800000000013114,+,47.0,27.0,10.80000000001064,GKCBR23,FRII,224.02000000000004,47.453
7475,11.0,37.0,17.040000000004625,+,61.0,20.0,38.4000000000043,GKCBR23,FRII,174.321,61.344
7476,16.0,58.0,32.16000000001287,+,33.0,24.0,43.19999999999652,GKCBR23,FRII,254.634,33.412
7477,10.0,53.0,28.56000000000634,+,56.0,23.0,31.20000000001085,GKCBR23,FRII,163.369,56.392
7484,16.0,4.0,10.800000000012346,+,30.0,6.0,25.199999999997544,GKCBR23,FRII,241.045,30.107
7486,10.0,46.0,32.16000000000264,+,54.0,36.0,5.1159076974727205e-12,GKCBR23,FRII,161.634,54.6
7490,8.0,37.0,53.520000000007,+,44.0,50.0,52.79999999999632,GKCBR23,FRII,129.473,44.848
7492,8.0,42.0,41.76000000000883,+,39.0,10.0,51.59999999999059,GKCBR23,FRII,130.67400000000004,39.181
7494,15.0,31.0,26.400000000016064,+,52.0,35.0,52.79999999999632,GKCBR23,FRII,232.86000000000004,52.598
7500,13.0,33.0,31.92000000001343,+,30.0,7.0,44.40000000000481,GKCBR23,FRII,203.38300000000004,30.129
7503,8.0,46.0,32.40000000000421,+,29.0,35.0,56.40000000000072,GKCBR23,FRII,131.635,29.599
7506,13.0,32.0,50.64000000001158,+,57.0,39.0,43.19999999999652,GKCBR23,FRII,203.211,57.662
7513,9.0,0.0,58.0800000000032,+,51.0,9.0,57.59999999998854,GKCBR23,FRII,135.242,51.166
7515,10.0,46.0,18.000000000005798,+,54.0,59.0,38.39999999999918,GKCBR23,FRII,161.57500000000002,54.994
7517,16.0,58.0,47.280000000016,+,62.0,56.0,23.99999999999181,GKCBR23,FRII,254.69700000000003,62.94
7518,16.0,1.0,0.2400000000173463,+,32.0,52.0,26.40000000000839,GKCBR23,FRII,240.25100000000003,32.874
7519,15.0,20.0,49.2000000000111,+,46.0,1.0,29.999999999994884,GKCBR23,FRII,230.205,46.025
7527,7.0,33.0,0.7200000000042905,+,39.0,25.0,4.79999999999734,GKCBR23,FRII,113.253,39.418
7528,9.0,39.0,50.16000000001014,+,35.0,55.0,51.59999999999059,GKCBR23,FRII,144.95900000000003,35.931
7531,13.0,24.0,23.760000000009853,+,30.0,10.0,30.00000000000256,GKCBR23,FRII,201.099,30.175
7536,10.0,27.0,14.88000000001179,+,46.0,3.0,21.599999999990587,GKCBR23,FRII,156.81200000000004,46.056
7540,8.0,45.0,29.04000000001119,+,42.0,19.0,51.60000000001105,GKCBR23,FRII,131.37100000000004,42.331
7544,10.0,17.0,14.160000000009203,+,39.0,1.0,22.800000000011664,GKCBR23,FRII,154.30900000000003,39.023
7548,12.0,39.0,9.120000000009869,+,32.0,30.0,28.800000000009614,GKCBR23,FRII,189.788,32.508
7549,12.0,15.0,29.760000000009512,+,53.0,35.0,52.79999999999632,GKCBR23,FRII,183.874,53.598
7551,8.0,25.0,57.120000000007565,+,52.0,30.0,18.00000000000921,GKCBR23,FRII,126.488,52.505
7554,10.0,36.0,2.8800000000047987,+,52.0,59.0,34.80000000000757,GKCBR23,FRII,159.012,52.993
7560,15.0,14.0,54.00000000001185,+,42.0,0.0,46.79999999999325,GKCBR23,FRII,228.725,42.013
7562,10.0,39.0,0.2400000000092461,+,59.0,5.0,49.20000000000471,GKCBR23,FRII,159.75100000000003,59.097
7568,10.0,22.0,37.44000000001037,+,38.0,34.0,44.40000000000225,GKCBR23,FRI,155.65600000000003,38.579
7575,14.0,6.0,44.16000000000665,+,34.0,11.0,27.600000000009004,GKCBR23,FRII,211.684,34.191
7577,8.0,48.0,3.3600000000053853,+,58.0,9.0,46.79999999998813,GKCBR23,FRII,132.014,58.163
7578,14.0,48.0,32.40000000001018,+,44.0,22.0,55.19999999999243,GKCBR23,FRII,222.135,44.382
7580,9.0,14.0,45.60000000000798,+,41.0,37.0,15.60000000000798,GKCBR23,FRII,138.69000000000003,41.621
7585,13.0,35.0,0.7200000000068485,+,58.0,43.0,4.800000000012688,GKCBR23,FRII,203.753,58.718
7587,15.0,14.0,4.080000000010955,+,30.0,8.0,45.60000000000287,GKCBR23,FRII,228.517,30.146
7588,10.0,45.0,2.6400000000045054,+,47.0,17.0,59.99999999998977,GKCBR23,FRII,161.261,47.3
7591,15.0,41.0,41.280000000009096,+,50.0,47.0,38.39999999998895,GKCBR23,FRII,235.422,50.794
7594,8.0,17.0,34.56000000000856,+,44.0,58.0,51.600000000005934,GKCBR23,FRII,124.39400000000002,44.981
7596,14.0,53.0,25.68000000001305,+,41.0,7.0,11.999999999990791,GKCBR23,FRII,223.35700000000003,41.12
7607,11.0,13.0,18.00000000000324,+,41.0,24.0,28.800000000004506,GKCBR23,FRII,168.325,41.408
7609,11.0,43.0,39.60000000000406,+,46.0,21.0,21.60000000000593,GKCBR23,FRII,175.915,46.356
7616,15.0,9.0,14.640000000014057,+,35.0,35.0,38.4000000000043,GKCBR23,FRII,227.31100000000004,35.594
7617,9.0,54.0,30.00000000000597,+,58.0,12.0,43.20000000001187,GKCBR23,FRII,148.625,58.212
7622,9.0,9.0,45.84000000000742,+,41.0,57.0,21.60000000001105,GKCBR23,FRII,137.441,41.956
7623,13.0,7.0,51.36000000001204,+,60.0,30.0,32.40000000000123,GKCBR23,FRII,196.96400000000003,60.509
7626,8.0,38.0,51.12000000000705,+,25.0,27.0,14.400000000002253,GKCBR23,FRII,129.71300000000002,25.454
7628,8.0,13.0,36.000000000006054,+,48.0,13.0,1.199999999995498,GKCBR23,FRII,123.4,48.217
7629,14.0,18.0,2.640000000007064,+,33.0,12.0,46.80000000000348,GKCBR23,FRII,214.511,33.213
7635,11.0,8.0,37.68000000000853,+,38.0,58.0,40.800000000005525,GKCBR23,FRII,167.157,38.978
7636,12.0,40.0,22.08000000001462,+,46.0,56.0,34.799999999992224,GKCBR23,FRII,190.09200000000004,46.943
7637,12.0,41.0,49.92000000000815,+,57.0,30.0,35.99999999999284,GKCBR23,FRII,190.458,57.51
7638,13.0,41.0,19.92000000000985,+,23.0,50.0,13.19999999999908,GKCBR23,FRII,205.33300000000003,23.837
7641,11.0,54.0,27.12000000000629,+,52.0,47.0,20.40000000000532,GKCBR23,FRII,178.613,52.789
7642,10.0,31.0,43.44000000001259,+,52.0,25.0,37.19999999999857,GKCBR23,FRII,157.93100000000004,52.427
7643,11.0,36.0,43.440000000008325,+,54.0,54.0,46.79999999998813,GKCBR23,FRII,174.181,54.913
7644,9.0,1.0,5.2800000000056,+,29.0,1.0,44.39999999999969,GKCBR23,FRII,135.27200000000002,29.029
7647,15.0,11.0,31.680000000010157,+,28.0,22.0,40.80000000000041,GKCBR23,FRII,227.882,28.378
7650,12.0,7.0,47.040000000009314,+,45.0,14.0,2.400000000006344,GKCBR23,FRII,181.94600000000003,45.234
7654,14.0,30.0,10.560000000011629,+,30.0,44.0,27.59999999999877,GKCBR23,FRII,217.544,30.741
7657,12.0,20.0,33.8400000000064,+,33.0,43.0,11.999999999995907,GKCBR23,FRII,185.141,33.72
7661,14.0,59.0,40.08000000001019,+,41.0,17.0,59.99999999998977,GKCBR23,FRII,224.91700000000003,41.3
7667,7.0,52.0,21.840000000004096,+,33.0,33.0,50.400000000000205,GKCBR23,FRII,118.09100000000002,33.564
7671,14.0,40.0,44.88000000001051,+,35.0,14.0,2.400000000006344,GKCBR23,FRII,220.187,35.234
7673,9.0,22.0,49.920000000009,+,53.0,2.0,20.40000000000532,GKCBR23,FRII,140.70800000000003,53.039
7676,16.0,0.0,56.40000000001777,+,30.0,1.0,19.199999999994475,GKCBR23,FRII,240.23500000000004,30.022
7679,12.0,9.0,24.240000000006603,+,56.0,20.0,6.0000000000030695,GKCBR23,FRII,182.351,56.335
7680,13.0,28.0,15.840000000008274,+,48.0,18.0,7.199999999998568,GKCBR23,FRII,202.066,48.302
7681,13.0,19.0,46.32000000001483,+,51.0,48.0,7.199999999998568,GKCBR23,FRII,199.94300000000004,51.802
7683,11.0,33.0,9.600000000007896,+,33.0,43.0,11.999999999995907,GKCBR23,FRII,173.29000000000002,33.72
7687,13.0,3.0,53.28000000001268,+,27.0,47.0,27.60000000000133,GKCBR23,FRII,195.97200000000004,27.791
7689,10.0,23.0,38.64000000000843,+,59.0,4.0,47.99999999999386,GKCBR23,FRII,155.91100000000003,59.08
7690,9.0,19.0,23.520000000012544,+,40.0,39.0,3.600000000012073,GKCBR23,FRII,139.84800000000004,40.651
7692,12.0,38.0,47.52000000000905,+,52.0,3.0,3.6000000000069576,GKCBR23,FRII,189.698,52.051
7698,13.0,0.0,32.88000000001077,+,40.0,9.0,10.799999999995292,GKCBR23,FRII,195.13700000000003,40.153
7702,9.0,30.0,33.36000000000752,+,36.0,1.0,22.800000000011664,GKCBR23,FRII,142.639,36.023
7707,16.0,43.0,6.000000000014154,+,37.0,29.0,34.80000000000757,GKCBR23,FRII,250.77500000000003,37.493
7709,15.0,32.0,18.96000000001507,+,49.0,37.0,55.19999999999243,GKCBR23,FRII,233.07900000000004,49.632
7711,15.0,57.0,0.2400000000118041,+,41.0,31.0,12.000000000011257,GKCBR23,FRII,239.25100000000003,41.52
7712,9.0,35.0,6.720000000007786,+,39.0,42.0,7.199999999993452,GKCBR23,FRII,143.77800000000002,39.702
7720,11.0,14.0,38.400000000005576,+,40.0,37.0,19.19999999999959,GKCBR23,FRII,168.66,40.622
7722,17.0,10.0,44.16000000001219,+,46.0,1.0,29.999999999994884,GKCBR23,FRII,257.684,46.025
7723,15.0,41.0,45.60000000001182,+,60.0,15.0,35.99999999999284,GKCBR23,FRII,235.44000000000003,60.26
7731,12.0,58.0,9.360000000004192,+,42.0,11.0,9.599999999999795,GKCBR23,FRII,194.539,42.186
7733,12.0,11.0,51.12000000000961,+,48.0,49.0,12.000000000001023,GKCBR23,FRII,182.963,48.82
7737,16.0,56.0,39.36000000000291,+,63.0,17.0,2.399999999996112,GKCBR23,FRII,254.164,63.284
7738,10.0,22.0,4.800000000007572,+,44.0,51.0,43.20000000000675,GKCBR23,FRII,155.52,44.862
7739,13.0,28.0,37.20000000000752,+,63.0,29.0,16.799999999998363,GKCBR23,FRII,202.155,63.488
7740,8.0,19.0,2.160000000006903,+,49.0,37.0,37.2000000000088,GKCBR23,FRII,124.759,49.627
7741,12.0,18.0,49.92000000000985,+,50.0,26.0,16.800000000008595,GKCBR23,FRII,184.70800000000003,50.438
7742,10.0,6.0,1.680000000009727,+,34.0,54.0,10.799999999995292,GKCBR23,FRII,151.50700000000003,34.903
7743,11.0,54.0,20.6400000000086,+,45.0,23.0,31.20000000001085,GKCBR23,FRII,178.586,45.392
7744,8.0,39.0,6.4800000000053615,+,57.0,54.0,14.400000000012485,GKCBR23,FRII,129.77700000000002,57.904
7745,8.0,57.0,40.56000000000736,+,34.0,4.0,4.799999999992224,GKCBR23,FRII,134.419,34.068
7746,10.0,4.0,32.880000000009915,+,31.0,51.0,50.40000000000276,GKCBR23,FRII,151.13700000000003,31.864
7749,9.0,21.0,46.56000000000319,+,37.0,54.0,10.799999999995292,GKCBR23,FRII,140.444,37.903
7750,10.0,35.0,56.64000000000229,+,54.0,26.0,13.199999999991403,GKCBR23,FRII,158.986,54.437
7752,11.0,50.0,11.280000000005684,+,53.0,43.0,19.200000000004707,GKCBR23,FRII,177.547,53.722
7756,14.0,55.0,58.32000000000903,+,32.0,37.0,33.59999999999161,GKCBR23,FRII,223.993,32.626
7758,11.0,31.0,38.880000000008295,+,45.0,14.0,52.7999999999912,GKCBR23,FRII,172.912,45.248
7760,15.0,17.0,23.52000000001297,+,29.0,55.0,30.00000000000256,GKCBR23,FRII,229.348,29.925
7761,9.0,20.0,30.960000000006715,+,40.0,18.0,46.8000000000086,GKCBR23,FRII,140.12900000000002,40.313
7766,12.0,52.0,8.640000000007149,+,52.0,45.0,32.40000000000123,GKCBR23,FRII,193.036,52.759
7781,10.0,43.0,40.320000000008775,+,30.0,52.0,58.79999999999683,GKCBR23,FRII,160.918,30.883
7785,15.0,29.0,10.560000000015036,+,45.0,38.0,16.799999999993247,GKCBR23,FRII,232.29400000000004,45.638
7790,12.0,21.0,52.800000000005696,+,31.0,30.0,57.599999999993656,GKCBR23,FRII,185.47,31.516
7791,16.0,50.0,52.80000000000911,+,41.0,4.0,44.40000000000225,GKCBR23,FRII,252.72,41.079
7799,11.0,31.0,55.68000000000964,+,61.0,47.0,20.40000000000532,GKCBR23,FRII,172.98200000000003,61.789
7806,15.0,24.0,5.520000000011862,+,54.0,28.0,19.200000000004707,GKCBR23,FRII,231.023,54.472
7807,13.0,14.0,39.840000000008615,+,33.0,30.0,7.200000000008799,GKCBR23,FRII,198.66600000000005,33.502
7809,16.0,24.0,7.440000000011651,+,51.0,2.0,38.39999999998895,GKCBR23,FRII,246.031,51.044
7810,8.0,3.0,47.280000000005344,+,53.0,48.0,7.199999999998568,GKCBR23,FRII,120.947,53.802
7811,16.0,10.0,7.680000000016207,+,32.0,58.0,33.599999999996726,GKCBR23,FRII,242.53200000000004,32.976
7814,12.0,52.0,16.800000000009447,+,47.0,15.0,39.60000000001003,GKCBR23,FRII,193.07,47.261
7819,13.0,7.0,32.40000000000933,+,44.0,3.0,25.200000000007776,GKCBR23,FRII,196.885,44.057
7820,11.0,33.0,13.200000000012295,+,50.0,8.0,38.39999999999407,GKCBR23,FRII,173.30500000000004,50.144
7824,10.0,29.0,24.00000000000716,+,61.0,27.0,1.0231815394945444e-11,GKCBR23,FRII,157.35000000000002,61.45
7825,12.0,49.0,48.72000000001137,+,33.0,23.0,16.799999999993247,GKCBR23,FRII,192.45300000000003,33.388
7828,12.0,36.0,49.92000000000601,+,36.0,55.0,19.19999999998936,GKCBR23,FRII,189.208,36.922
7834,9.0,8.0,50.6400000000103,+,37.0,48.0,21.599999999990587,GKCBR23,FRII,137.211,37.806
7835,11.0,38.0,49.44000000000244,+,45.0,0.0,18.00000000000921,GKCBR23,FRII,174.706,45.005
7836,13.0,45.0,26.40000000001308,+,49.0,46.0,33.60000000001207,GKCBR23,FRII,206.36000000000004,49.776
7839,12.0,51.0,35.5200000000076,+,50.0,34.0,1.200000000000614,GKCBR23,FRII,192.898,50.567
7846,10.0,33.0,33.840000000006825,+,58.0,14.0,38.39999999999918,GKCBR23,FRII,158.39100000000002,58.244
7847,12.0,42.0,24.00000000000759,+,36.0,50.0,2.40000000001146,GKCBR23,FRII,190.6,36.834
7848,13.0,3.0,44.40000000001206,+,37.0,56.0,13.199999999991403,GKCBR23,FRII,195.93500000000003,37.937
7849,15.0,9.0,42.72000000001256,+,29.0,39.0,3.599999999999284,GKCBR23,FRII,227.42800000000005,29.651
7850,12.0,56.0,57.36000000001212,+,47.0,20.0,20.39999999999509,GKCBR23,FRII,194.23900000000003,47.339
7851,10.0,34.0,33.12000000001149,+,61.0,28.0,11.999999999995907,GKCBR23,FRII,158.63800000000003,61.47
7854,12.0,34.0,30.240000000011804,+,41.0,9.0,35.99999999998772,GKCBR23,FRII,188.62600000000003,41.16
7859,10.0,30.0,27.60000000000815,+,61.0,0.0,39.60000000001003,GKCBR23,FRII,157.615,61.011
7860,9.0,22.0,55.20000000000522,+,54.0,18.0,28.799999999999383,GKCBR23,FRII,140.73000000000002,54.308
7862,16.0,28.0,53.28000000001055,+,44.0,19.0,4.799999999992224,GKCBR23,FRII,247.222,44.318
7869,11.0,44.0,21.12000000000748,+,29.0,58.0,26.40000000000072,GKCBR23,FRII,176.08800000000002,29.974
7875,16.0,17.0,43.200000000007606,+,32.0,23.0,2.400000000001228,GKCBR23,FRII,244.43,32.384
7877,16.0,20.0,7.200000000017326,+,47.0,41.0,6.0000000000081855,GKCBR23,FRII,245.03000000000003,47.685
7882,10.0,17.0,32.4000000000072,+,63.0,29.0,52.7999999999912,GKCBR23,FRII,154.38500000000002,63.498
7885,15.0,56.0,36.24000000001445,+,42.0,57.0,10.80000000001064,GKCBR23,FRII,239.15100000000004,42.953
7889,12.0,6.0,32.64000000000792,+,37.0,40.0,26.39999999999816,GKCBR23,FRII,181.636,37.674
7894,8.0,33.0,18.720000000003694,+,51.0,3.0,7.199999999998568,GKCBR23,FRII,128.328,51.052
7898,13.0,32.0,18.480000000011927,+,60.0,13.0,4.800000000012688,GKCBR23,FRII,203.07700000000003,60.218
7903,12.0,24.0,30.24000000000754,+,42.0,6.0,25.199999999997544,GKCBR23,FRII,186.126,42.107
7973,7.0,27.0,25.12799999999899,+,31.0,9.0,34.596000000002505,LRG,FRI,111.85469999999998,31.15961
7975,7.0,30.0,14.363999999999775,+,39.0,32.0,0.3839999999956944,LRG,FRI,112.55984999999998,39.53344
7978,7.0,35.0,39.803999999998894,+,25.0,10.0,20.31599999999827,LRG,FRI,113.91584999999998,25.17231
7979,7.0,35.0,55.53600000000444,+,33.0,7.0,9.587999999992576,LRG,COMPACT,113.9814,33.11933
7983,7.0,41.0,10.715999999999326,+,31.0,12.0,0.3959999999952401,LRG,COMPACT,115.29464999999998,31.20011
7985,7.0,43.0,5.95200000000105,+,27.0,10.0,12.287999999995236,LRG,FRI,115.77479999999998,27.17008
7987,7.0,43.0,51.24000000000038,+,28.0,21.0,28.008000000006348,LRG,FRI,115.96349999999998,28.35778
7988,7.0,44.0,17.48400000000146,+,37.0,53.0,16.908000000001948,LRG,COMPACT,116.07285,37.88803
7989,7.0,45.0,42.12000000000074,+,31.0,42.0,52.59600000000148,LRG,FRII,116.4255,31.71461
7992,7.0,47.0,57.76800000000392,+,37.0,26.0,38.29200000000071,LRG,FRII,116.9907,37.44397
7994,7.0,52.0,21.827999999999008,+,33.0,33.0,48.888000000006286,LRG,FRII,118.09094999999998,33.56358
7995,7.0,53.0,9.924000000004156,+,35.0,55.0,57.10799999999949,LRG,FRI,118.29135,35.93253
7997,7.0,55.0,6.672000000003209,+,26.0,21.0,15.912000000003845,LRG,FRI,118.7778,26.35442
8001,7.0,58.0,28.5960000000037,+,37.0,47.0,13.812000000011722,LRG,FRI,119.61915,37.78717
8002,7.0,59.0,47.25600000000284,+,37.0,38.0,50.20800000000747,LRG,FRII,119.9469,37.64728
8004,8.0,1.0,13.29600000000056,+,34.0,40.0,30.792000000010944,LRG,FRI,120.3054,34.67522
8005,8.0,1.0,35.327999999997814,+,50.0,9.0,42.9840000000047,LRG,FRII,120.39719999999996,50.16194
8008,8.0,3.0,26.603999999999388,+,30.0,37.0,24.995999999997597,LRG,FRI,120.86085,30.62361
8016,8.0,10.0,3.68400000000122,+,42.0,28.0,4.007999999991512,LRG,FRII,122.51534999999998,42.46778
8017,8.0,12.0,59.47199999999697,+,32.0,43.0,5.592000000008284,LRG,FRII,123.24779999999996,32.71822
8019,8.0,13.0,43.60800000000154,+,52.0,57.0,38.19600000000946,LRG,FRII,123.4317,52.96061
8020,8.0,15.0,12.348000000005754,+,38.0,40.0,45.40799999999479,LRG,FRII,123.80145,38.67928
8022,8.0,15.0,44.24400000000048,+,37.0,10.0,17.004000000008546,LRG,FRI,123.93434999999998,37.17139
8024,8.0,16.0,14.268000000008527,+,42.0,56.0,57.588000000012016,LRG,FRI,124.05945000000004,42.94933
8026,8.0,16.0,59.52000000000282,+,57.0,16.0,27.58799999999667,LRG,FRI,124.248,57.27433
8027,8.0,17.0,34.475999999996816,+,44.0,58.0,50.80800000001034,LRG,FRII,124.39364999999997,44.98078
8028,8.0,18.0,1.3319999999968957,+,49.0,56.0,10.500000000004093,LRG,FRI,124.50554999999996,49.93625
8029,8.0,18.0,3.744000000001506,+,54.0,37.0,8.508000000007883,LRG,FRI,124.5156,54.61903
8032,8.0,19.0,39.43200000000488,+,57.0,46.0,9.08400000000654,LRG,FRI,124.9143,57.76919
8033,8.0,19.0,47.53199999999879,+,52.0,32.0,29.50800000000584,LRG,FRII,124.94804999999998,52.54153
8035,8.0,20.0,28.104000000003992,+,48.0,53.0,47.29200000000276,LRG,FRI,125.1171,48.89647
8036,8.0,21.0,33.76799999999932,+,47.0,2.0,35.70000000000164,LRG,FRII,125.39069999999998,47.04325
8041,8.0,24.0,44.748000000001866,+,52.0,0.0,33.01199999999085,LRG,FRI,126.18645,52.00917
8042,8.0,24.0,47.26800000000878,+,55.0,52.0,42.60000000000901,LRG,COMPACT,126.19695000000002,55.8785
8043,8.0,24.0,55.43999999999997,+,39.0,16.0,41.80800000000829,LRG,COMPACT,126.23099999999998,39.27828
8044,8.0,26.0,3.8040000000017926,+,47.0,19.0,10.30800000000113,LRG,FRI,126.51585,47.31953
8045,8.0,27.0,18.215999999998477,+,46.0,35.0,10.499999999998977,LRG,FRII,126.82589999999998,46.58625
8046,8.0,27.0,25.41600000000088,+,29.0,18.0,44.78399999999539,LRG,FRII,126.8559,29.31244
8047,8.0,27.0,29.7360000000036,+,53.0,7.0,33.38399999999979,LRG,FRI,126.8739,53.12594
8049,8.0,28.0,35.11199999999704,+,32.0,28.0,21.2880000000024,LRG,FRI,127.14629999999995,32.47258
8050,8.0,29.0,10.57199999999753,+,63.0,22.0,29.315999999987525,LRG,FRI,127.29404999999996,63.37481
8052,8.0,31.0,9.983999999998048,+,37.0,42.0,9.900000000006344,LRG,COMPACT,127.79159999999996,37.70275
8054,8.0,31.0,20.31599999999699,+,32.0,18.0,37.0079999999956,LRG,FRII,127.83464999999995,32.31028
8056,8.0,31.0,58.47599999999758,+,56.0,20.0,52.29599999998982,LRG,COMPACT,127.99364999999996,56.34786
8057,8.0,31.0,59.7000000000088,+,30.0,39.0,30.70799999999622,LRG,FRI,127.99875000000002,30.65853
8059,8.0,33.0,18.792000000000968,+,51.0,3.0,7.811999999988188,LRG,FRII,128.32829999999998,51.05217
8061,8.0,34.0,54.91200000000077,+,55.0,34.0,20.99999999999284,LRG,COMPACT,128.72879999999998,55.5725
